airline,flight_no,from_iata,from_city,to_iata,to_city
SC,SC4599,YNT,烟台,PVG,上海
SC,SC4599,YNT,烟台,SHA,上海
SC,SC4599,YNT,烟台,SJW,石家庄
SC,SC4599,YNT,烟台,SZX,深圳
SC,SC4599,YNT,烟台,TNA,济南
SC,SC4599,YNT,烟台,WUH,武汉
SC,SC4599,ZUH,珠海,KHN,南昌
SC,SC4599,ZUH,珠海,KWE,贵阳
SC,SC4599,ZUH,珠海,NNG,南宁
SC,SC4599,ZUH,珠海,WNZ,温州
SC,SC4599,ZUH,珠海,XMN,厦门
SU,SU130,CAN,广州,URC,乌鲁木齐
SU,SU130,URC,乌鲁木齐,CAN,广州
TV,TV5333,BPX,昌都,LXA,拉萨
TV,TV5333,CKG,重庆,LXA,拉萨
TV,TV5333,CKG,重庆,SHA,上海
TV,TV5333,CTU,成都,HGH,杭州
TV,TV5333,CTU,成都,KWE,贵阳
TV,TV5333,CTU,成都,LXA,拉萨
TV,TV5333,CTU,成都,LZY,林芝
TV,TV5333,CTU,成都,SHA,上海
TV,TV5333,CTU,成都,SZX,深圳
TV,TV5333,CTU,成都,XMN,厦门
TV,TV5333,CTU,成都,XNN,西宁
TV,TV5333,HGH,杭州,CTU,成都
TV,TV5333,KWE,贵阳,CTU,成都
TV,TV5333,LHW,兰州,LXA,拉萨
TV,TV5333,LHW,兰州,TYN,太原
TV,TV5333,LXA,拉萨,BPX,昌都
TV,TV5333,LXA,拉萨,CKG,重庆
TV,TV5333,LXA,拉萨,CTU,成都
TV,TV5333,LXA,拉萨,LHW,兰州
TV,TV5333,LXA,拉萨,LZY,林芝
TV,TV5333,LXA,拉萨,MIG,绵阳
TV,TV5333,LXA,拉萨,NGQ,狮泉河
TV,TV5333,LXA,拉萨,XNN,西宁
TV,TV5333,LZY,林芝,CTU,成都
TV,TV5333,LZY,林芝,LXA,拉萨
TV,TV5333,MIG,绵阳,LXA,拉萨
TV,TV5333,NGQ,狮泉河,LXA,拉萨
TV,TV5333,NKG,南京,XNN,西宁
TV,TV5333,SHA,上海,CKG,重庆
TV,TV5333,SHA,上海,CTU,成都
TV,TV5333,SZX,深圳,CTU,成都
TV,TV5333,TYN,太原,LHW,兰州
TV,TV5333,XMN,厦门,CTU,成都
TV,TV5333,XNN,西宁,CTU,成都
TV,TV5333,XNN,西宁,LXA,拉萨
TV,TV5333,XNN,西宁,NKG,南京
TV,TV5333,XNN,西宁,YUS,玉树
TV,TV5333,YUS,玉树,XNN,西宁
TZ,TZ17891,SHE,沈阳,TAO,青岛
TZ,TZ17891,TAO,青岛,SHE,沈阳
ZH,ZH4611,AKU,阿克苏,CTU,成都
ZH,ZH4611,BAV,包头,CAN,广州
ZH,ZH4611,BAV,包头,PEK,北京
ZH,ZH4611,BHY,北海,HGH,杭州
ZH,ZH4611,BHY,北海,PEK,北京
ZH,ZH4611,BPX,昌都,CTU,成都
ZH,ZH4611,CAN,广州,BAV,包头
ZH,ZH4611,CAN,广州,CGO,郑州
ZH,ZH4611,CAN,广州,CGQ,长春
ZH,ZH4611,CAN,广州,CKG,重庆
ZH,ZH4611,CAN,广州,CTU,成都
ZH,ZH4611,CAN,广州,CZX,常州
ZH,ZH4611,CAN,广州,GYS,广元
ZH,ZH4611,CAN,广州,HAK,海口
ZH,ZH4611,CAN,广州,HET,呼和浩特
ZH,ZH4611,CAN,广州,HFE,合肥
ZH,ZH4611,CAN,广州,HGH,杭州
ZH,ZH4611,CAN,广州,HRB,哈尔滨
ZH,ZH4611,CAN,广州,HYN,黄岩
ZH,ZH4611,CAN,广州,JDZ,景德镇
ZH,ZH4611,CAN,广州,JJN,泉州
ZH,ZH4611,CAN,广州,JZH,九寨沟
ZH,ZH4611,CAN,广州,KHN,南昌
ZH,ZH4611,CAN,广州,KMG,昆明
ZH,ZH4611,CAN,广州,KWE,贵阳
ZH,ZH4611,CAN,广州,LYI,临沂
ZH,ZH4611,CAN,广州,LZO,泸州
ZH,ZH4611,CAN,广州,NKG,南京
ZH,ZH4611,CAN,广州,NNG,南宁
ZH,ZH4611,CAN,广州,PEK,北京
ZH,ZH4611,CAN,广州,PVG,上海
ZH,ZH4611,CAN,广州,SHA,上海
ZH,ZH4611,CAN,广州,SHE,沈阳
ZH,ZH4611,CAN,广州,TNA,济南
ZH,ZH4611,CAN,广州,TSN,天津
ZH,ZH4611,CAN,广州,WNZ,温州
ZH,ZH4611,CAN,广州,WUH,武汉
ZH,ZH4611,CAN,广州,WUX,无锡
ZH,ZH4611,CAN,广州,WXN,万州
ZH,ZH4611,CAN,广州,XIY,西安
ZH,ZH4611,CAN,广州,XMN,厦门
ZH,ZH4611,CAN,广州,YBP,宜宾
ZH,ZH4611,CAN,广州,YCU,运城
ZH,ZH4611,CGO,郑州,CAN,广州
ZH,ZH4611,CGO,郑州,CKG,重庆
ZH,ZH4611,CGO,郑州,CTU,成都
ZH,ZH4611,CGO,郑州,DLC,大连
ZH,ZH4611,CGO,郑州,HAK,海口
ZH,ZH4611,CGO,郑州,HGH,杭州
ZH,ZH4611,CGO,郑州,HRB,哈尔滨
ZH,ZH4611,CGO,郑州,KMG,昆明
ZH,ZH4611,CGO,郑州,KWE,贵阳
ZH,ZH4611,CGO,郑州,NNG,南宁
ZH,ZH4611,CGO,郑州,PEK,北京
ZH,ZH4611,CGO,郑州,SHE,沈阳
ZH,ZH4611,CGO,郑州,SZX,深圳
ZH,ZH4611,CGO,郑州,URC,乌鲁木齐
ZH,ZH4611,CGO,郑州,XNN,西宁
ZH,ZH4611,CGQ,长春,CAN,广州
ZH,ZH4611,CGQ,长春,CTU,成都
ZH,ZH4611,CGQ,长春,NKG,南京
ZH,ZH4611,CGQ,长春,PEK,北京
ZH,ZH4611,CGQ,长春,SZX,深圳
ZH,ZH4611,CGQ,长春,TAO,青岛
ZH,ZH4611,CGQ,长春,WUH,武汉
ZH,ZH4611,CGQ,长春,YNT,烟台
ZH,ZH4611,CHG,朝阳,PEK,北京
ZH,ZH4611,CIF,赤峰,PEK,北京
ZH,ZH4611,CIH,长治,CTU,成都
ZH,ZH4611,CKG,重庆,CAN,广州
ZH,ZH4611,CKG,重庆,CGO,郑州
ZH,ZH4611,CKG,重庆,HGH,杭州
ZH,ZH4611,CKG,重庆,HYN,黄岩
ZH,ZH4611,CKG,重庆,JZH,九寨沟
ZH,ZH4611,CKG,重庆,KMG,昆明
ZH,ZH4611,CKG,重庆,LJG,丽江
ZH,ZH4611,CKG,重庆,LXA,拉萨
ZH,ZH4611,CKG,重庆,NKG,南京
ZH,ZH4611,CKG,重庆,PEK,北京
ZH,ZH4611,CKG,重庆,PVG,上海
ZH,ZH4611,CKG,重庆,SHA,上海
ZH,ZH4611,CKG,重庆,SZX,深圳
ZH,ZH4611,CKG,重庆,TSN,天津
ZH,ZH4611,CKG,重庆,URC,乌鲁木齐
ZH,ZH4611,CKG,重庆,WNZ,温州
ZH,ZH4611,CKG,重庆,WUX,无锡
ZH,ZH4611,CKG,重庆,XIY,西安
ZH,ZH4611,CKG,重庆,XMN,厦门
ZH,ZH4611,CKG,重庆,YTY,扬州
ZH,ZH4611,CKG,重庆,ZUH,珠海
ZH,ZH4611,CSX,长沙,CTU,成都
ZH,ZH4611,CSX,长沙,FOC,福州
ZH,ZH4611,CSX,长沙,HYN,黄岩
ZH,ZH4611,CSX,长沙,JJN,泉州
ZH,ZH4611,CSX,长沙,KMG,昆明
ZH,ZH4611,CSX,长沙,KWE,贵阳
ZH,ZH4611,CSX,长沙,LHW,兰州
ZH,ZH4611,CSX,长沙,NKG,南京
ZH,ZH4611,CSX,长沙,NNG,南宁
ZH,ZH4611,CSX,长沙,PEK,北京
ZH,ZH4611,CSX,长沙,SZX,深圳
ZH,ZH4611,CSX,长沙,TAO,青岛
ZH,ZH4611,CSX,长沙,TSN,天津
ZH,ZH4611,CSX,长沙,WUX,无锡
ZH,ZH4611,CSX,长沙,XIY,西安
ZH,ZH4611,CTU,成都,AKU,阿克苏
ZH,ZH4611,CTU,成都,BPX,昌都
ZH,ZH4611,CTU,成都,CAN,广州
ZH,ZH4611,CTU,成都,CGO,郑州
ZH,ZH4611,CTU,成都,CGQ,长春
ZH,ZH4611,CTU,成都,CIH,长治
ZH,ZH4611,CTU,成都,CSX,长沙
ZH,ZH4611,CTU,成都,CZX,常州
ZH,ZH4611,CTU,成都,DCY,稻城
ZH,ZH4611,CTU,成都,FOC,福州
ZH,ZH4611,CTU,成都,HAK,海口
ZH,ZH4611,CTU,成都,HET,呼和浩特
ZH,ZH4611,CTU,成都,HFE,合肥
ZH,ZH4611,CTU,成都,HGH,杭州
ZH,ZH4611,CTU,成都,HRB,哈尔滨
ZH,ZH4611,CTU,成都,JJN,泉州
ZH,ZH4611,CTU,成都,JZH,九寨沟
ZH,ZH4611,CTU,成都,KHG,喀什
ZH,ZH4611,CTU,成都,KHN,南昌
ZH,ZH4611,CTU,成都,KMG,昆明
ZH,ZH4611,CTU,成都,KRL,库尔勒
ZH,ZH4611,CTU,成都,KWE,贵阳
ZH,ZH4611,CTU,成都,KWL,桂林
ZH,ZH4611,CTU,成都,LHW,兰州
ZH,ZH4611,CTU,成都,LJG,丽江
ZH,ZH4611,CTU,成都,LXA,拉萨
ZH,ZH4611,CTU,成都,LZY,林芝
ZH,ZH4611,CTU,成都,NGB,宁波
ZH,ZH4611,CTU,成都,NKG,南京
ZH,ZH4611,CTU,成都,NNG,南宁
ZH,ZH4611,CTU,成都,PEK,北京
ZH,ZH4611,CTU,成都,PVG,上海
ZH,ZH4611,CTU,成都,PZI,攀枝花
ZH,ZH4611,CTU,成都,SHA,上海
ZH,ZH4611,CTU,成都,SHE,沈阳
ZH,ZH4611,CTU,成都,SWA,汕头
ZH,ZH4611,CTU,成都,SYX,三亚
ZH,ZH4611,CTU,成都,SZX,深圳
ZH,ZH4611,CTU,成都,TAO,青岛
ZH,ZH4611,CTU,成都,TNA,济南
ZH,ZH4611,CTU,成都,TSN,天津
ZH,ZH4611,CTU,成都,TYN,太原
ZH,ZH4611,CTU,成都,URC,乌鲁木齐
ZH,ZH4611,CTU,成都,UYN,榆林
ZH,ZH4611,CTU,成都,WNZ,温州
ZH,ZH4611,CTU,成都,WUH,武汉
ZH,ZH4611,CTU,成都,WUX,无锡
ZH,ZH4611,CTU,成都,XIC,西昌
ZH,ZH4611,CTU,成都,XIY,西安
ZH,ZH4611,CTU,成都,XMN,厦门
ZH,ZH4611,CTU,成都,XNN,西宁
ZH,ZH4611,CTU,成都,YCU,运城
ZH,ZH4611,CTU,成都,YIN,伊宁
ZH,ZH4611,CTU,成都,YIW,义乌
ZH,ZH4611,CTU,成都,YNT,烟台
ZH,ZH4611,CTU,成都,ZHA,湛江
ZH,ZH4611,CTU,成都,ZUH,珠海
ZH,ZH4611,CZX,常州,CAN,广州
ZH,ZH4611,CZX,常州,CTU,成都
ZH,ZH4611,CZX,常州,HRB,哈尔滨
ZH,ZH4611,CZX,常州,KMG,昆明
ZH,ZH4611,CZX,常州,PEK,北京
ZH,ZH4611,CZX,常州,SHE,沈阳
ZH,ZH4611,CZX,常州,SZX,深圳
ZH,ZH4611,DAT,大同,PEK,北京
ZH,ZH4611,DCY,稻城,CTU,成都
ZH,ZH4611,DDG,丹东,PEK,北京
ZH,ZH4611,DLC,大连,CGO,郑州
ZH,ZH4611,DLC,大连,HGH,杭州
ZH,ZH4611,DLC,大连,HRB,哈尔滨
ZH,ZH4611,DLC,大连,NKG,南京
ZH,ZH4611,DLC,大连,PEK,北京
ZH,ZH4611,DLC,大连,PVG,上海
ZH,ZH4611,DLC,大连,SZX,深圳
ZH,ZH4611,DLC,大连,TNA,济南
ZH,ZH4611,DLC,大连,TSN,天津
ZH,ZH4611,DLC,大连,TYN,太原
ZH,ZH4611,DLC,大连,WUX,无锡
ZH,ZH4611,DLC,大连,XIY,西安
ZH,ZH4611,DQA,大庆,PEK,北京
ZH,ZH4611,DSN,鄂尔多斯,PEK,北京
ZH,ZH4611,DYG,张家界,PEK,北京
ZH,ZH4611,FOC,福州,CSX,长沙
ZH,ZH4611,FOC,福州,CTU,成都
ZH,ZH4611,FOC,福州,JDZ,景德镇
ZH,ZH4611,FOC,福州,NKG,南京
ZH,ZH4611,FOC,福州,NNG,南宁
ZH,ZH4611,FOC,福州,PEK,北京
ZH,ZH4611,FOC,福州,SZX,深圳
ZH,ZH4611,FOC,福州,TNA,济南
ZH,ZH4611,FOC,福州,WUX,无锡
ZH,ZH4611,FOC,福州,ZUH,珠海
ZH,ZH4611,FUG,阜阳,PEK,北京
ZH,ZH4611,GYS,广元,CAN,广州
ZH,ZH4611,GYS,广元,HGH,杭州
ZH,ZH4611,GYS,广元,PEK,北京
ZH,ZH4611,GYS,广元,SZX,深圳
ZH,ZH4611,HAK,海口,CAN,广州
ZH,ZH4611,HAK,海口,CGO,郑州
ZH,ZH4611,HAK,海口,CTU,成都
ZH,ZH4611,HAK,海口,NKG,南京
ZH,ZH4611,HAK,海口,PEK,北京
ZH,ZH4611,HAK,海口,SZX,深圳
ZH,ZH4611,HAK,海口,TSN,天津
ZH,ZH4611,HET,呼和浩特,CAN,广州
ZH,ZH4611,HET,呼和浩特,CTU,成都
ZH,ZH4611,HET,呼和浩特,HGH,杭州
ZH,ZH4611,HET,呼和浩特,HLD,海拉尔
ZH,ZH4611,HET,呼和浩特,PEK,北京
ZH,ZH4611,HET,呼和浩特,PVG,上海
ZH,ZH4611,HET,呼和浩特,SHE,沈阳
ZH,ZH4611,HET,呼和浩特,WUH,武汉
ZH,ZH4611,HFE,合肥,CAN,广州
ZH,ZH4611,HFE,合肥,CTU,成都
ZH,ZH4611,HFE,合肥,PEK,北京
ZH,ZH4611,HFE,合肥,SZX,深圳
ZH,ZH4611,HGH,杭州,BHY,北海
ZH,ZH4611,HGH,杭州,CAN,广州
ZH,ZH4611,HGH,杭州,CGO,郑州
ZH,ZH4611,HGH,杭州,CKG,重庆
ZH,ZH4611,HGH,杭州,CTU,成都
ZH,ZH4611,HGH,杭州,DLC,大连
ZH,ZH4611,HGH,杭州,GYS,广元
ZH,ZH4611,HGH,杭州,HET,呼和浩特
ZH,ZH4611,HGH,杭州,JJN,泉州
ZH,ZH4611,HGH,杭州,KMG,昆明
ZH,ZH4611,HGH,杭州,KWE,贵阳
ZH,ZH4611,HGH,杭州,KWL,桂林
ZH,ZH4611,HGH,杭州,LHW,兰州
ZH,ZH4611,HGH,杭州,LJG,丽江
ZH,ZH4611,HGH,杭州,NNG,南宁
ZH,ZH4611,HGH,杭州,PEK,北京
ZH,ZH4611,HGH,杭州,SHE,沈阳
ZH,ZH4611,HGH,杭州,SZX,深圳
ZH,ZH4611,HGH,杭州,TAO,青岛
ZH,ZH4611,HGH,杭州,XIY,西安
ZH,ZH4611,HGH,杭州,YCU,运城
ZH,ZH4611,HLD,海拉尔,HET,呼和浩特
ZH,ZH4611,HLD,海拉尔,PEK,北京
ZH,ZH4611,HLH,乌兰浩特,PEK,北京
ZH,ZH4611,HMI,哈密,KRL,库尔勒
ZH,ZH4611,HMI,哈密,PEK,北京
ZH,ZH4611,HRB,哈尔滨,CAN,广州
ZH,ZH4611,HRB,哈尔滨,CGO,郑州
ZH,ZH4611,HRB,哈尔滨,CTU,成都
ZH,ZH4611,HRB,哈尔滨,CZX,常州
ZH,ZH4611,HRB,哈尔滨,DLC,大连
ZH,ZH4611,HRB,哈尔滨,PEK,北京
ZH,ZH4611,HRB,哈尔滨,SZX,深圳
ZH,ZH4611,HRB,哈尔滨,TNA,济南
ZH,ZH4611,HRB,哈尔滨,TSN,天津
ZH,ZH4611,HRB,哈尔滨,TYN,太原
ZH,ZH4611,HRB,哈尔滨,XIY,西安
ZH,ZH4611,HRB,哈尔滨,YNT,烟台
ZH,ZH4611,HSN,舟山,JJN,泉州
ZH,ZH4611,HTN,和田,URC,乌鲁木齐
ZH,ZH4611,HYN,黄岩,CAN,广州
ZH,ZH4611,HYN,黄岩,CKG,重庆
ZH,ZH4611,HYN,黄岩,CSX,长沙
ZH,ZH4611,HYN,黄岩,PEK,北京
ZH,ZH4611,HYN,黄岩,SZX,深圳
ZH,ZH4611,HYN,黄岩,ZUH,珠海
ZH,ZH4611,JDZ,景德镇,CAN,广州
ZH,ZH4611,JDZ,景德镇,FOC,福州
ZH,ZH4611,JDZ,景德镇,PEK,北京
ZH,ZH4611,JDZ,景德镇,SHA,上海
ZH,ZH4611,JDZ,景德镇,SZX,深圳
ZH,ZH4611,JDZ,景德镇,XIY,西安
ZH,ZH4611,JGS,吉安,PEK,北京
ZH,ZH4611,JHG,景洪,KMG,昆明
ZH,ZH4611,JHG,景洪,LJG,丽江
ZH,ZH4611,JJN,泉州,CAN,广州
ZH,ZH4611,JJN,泉州,CSX,长沙
ZH,ZH4611,JJN,泉州,CTU,成都
ZH,ZH4611,JJN,泉州,HGH,杭州
ZH,ZH4611,JJN,泉州,HSN,舟山
ZH,ZH4611,JJN,泉州,PVG,上海
ZH,ZH4611,JJN,泉州,SZX,深圳
ZH,ZH4611,JMU,佳木斯,PEK,北京
ZH,ZH4611,JUZ,衢州,SZX,深圳
ZH,ZH4611,JZH,九寨沟,CAN,广州
ZH,ZH4611,JZH,九寨沟,CKG,重庆
ZH,ZH4611,JZH,九寨沟,CTU,成都
ZH,ZH4611,JZH,九寨沟,PVG,上海
ZH,ZH4611,KHG,喀什,CTU,成都
ZH,ZH4611,KHG,喀什,URC,乌鲁木齐
ZH,ZH4611,KHN,南昌,CAN,广州
ZH,ZH4611,KHN,南昌,CTU,成都
ZH,ZH4611,KHN,南昌,PEK,北京
ZH,ZH4611,KHN,南昌,PVG,上海
ZH,ZH4611,KHN,南昌,SZX,深圳
ZH,ZH4611,KHN,南昌,TAO,青岛
ZH,ZH4611,KMG,昆明,CAN,广州
ZH,ZH4611,KMG,昆明,CGO,郑州
ZH,ZH4611,KMG,昆明,CKG,重庆
ZH,ZH4611,KMG,昆明,CSX,长沙
ZH,ZH4611,KMG,昆明,CTU,成都
ZH,ZH4611,KMG,昆明,CZX,常州
ZH,ZH4611,KMG,昆明,HGH,杭州
ZH,ZH4611,KMG,昆明,JHG,景洪
ZH,ZH4611,KMG,昆明,LJG,丽江
ZH,ZH4611,KMG,昆明,NKG,南京
ZH,ZH4611,KMG,昆明,NNG,南宁
ZH,ZH4611,KMG,昆明,PEK,北京
ZH,ZH4611,KMG,昆明,PVG,上海
ZH,ZH4611,KMG,昆明,SZX,深圳
ZH,ZH4611,KMG,昆明,TNA,济南
ZH,ZH4611,KMG,昆明,TSN,天津
ZH,ZH4611,KMG,昆明,TYN,太原
ZH,ZH4611,KMG,昆明,WNZ,温州
ZH,ZH4611,KMG,昆明,WUH,武汉
ZH,ZH4611,KMG,昆明,XIY,西安
ZH,ZH4611,KMG,昆明,XMN,厦门
ZH,ZH4611,KMG,昆明,YCU,运城
ZH,ZH4611,KOW,赣州,PEK,北京
ZH,ZH4611,KRL,库尔勒,CTU,成都
ZH,ZH4611,KRL,库尔勒,HMI,哈密
ZH,ZH4611,KWE,贵阳,CAN,广州
ZH,ZH4611,KWE,贵阳,CGO,郑州
ZH,ZH4611,KWE,贵阳,CSX,长沙
ZH,ZH4611,KWE,贵阳,CTU,成都
ZH,ZH4611,KWE,贵阳,HGH,杭州
ZH,ZH4611,KWE,贵阳,NKG,南京
ZH,ZH4611,KWE,贵阳,PEK,北京
ZH,ZH4611,KWE,贵阳,PVG,上海
ZH,ZH4611,KWE,贵阳,SYX,三亚
ZH,ZH4611,KWE,贵阳,SZX,深圳
ZH,ZH4611,KWE,贵阳,WNZ,温州
ZH,ZH4611,KWE,贵阳,XIY,西安
ZH,ZH4611,KWL,桂林,CTU,成都
ZH,ZH4611,KWL,桂林,HGH,杭州
ZH,ZH4611,KWL,桂林,NKG,南京
ZH,ZH4611,KWL,桂林,PEK,北京
ZH,ZH4611,KWL,桂林,PVG,上海
ZH,ZH4611,KWL,桂林,SZX,深圳
ZH,ZH4611,LHW,兰州,CSX,长沙
ZH,ZH4611,LHW,兰州,CTU,成都
ZH,ZH4611,LHW,兰州,HGH,杭州
ZH,ZH4611,LHW,兰州,PEK,北京
ZH,ZH4611,LHW,兰州,XIY,西安
ZH,ZH4611,LJG,丽江,CKG,重庆
ZH,ZH4611,LJG,丽江,CTU,成都
ZH,ZH4611,LJG,丽江,HGH,杭州
ZH,ZH4611,LJG,丽江,JHG,景洪
ZH,ZH4611,LJG,丽江,KMG,昆明
ZH,ZH4611,LJG,丽江,PEK,北京
ZH,ZH4611,LJG,丽江,XIY,西安
ZH,ZH4611,LXA,拉萨,CKG,重庆
ZH,ZH4611,LXA,拉萨,CTU,成都
ZH,ZH4611,LXA,拉萨,PEK,北京
ZH,ZH4611,LYI,临沂,CAN,广州
ZH,ZH4611,LYI,临沂,SHE,沈阳
ZH,ZH4611,LZH,柳州,PEK,北京
ZH,ZH4611,LZO,泸州,CAN,广州
ZH,ZH4611,LZY,林芝,CTU,成都
ZH,ZH4611,MDG,牡丹江,PEK,北京
ZH,ZH4611,MIG,绵阳,PEK,北京
ZH,ZH4611,MIG,绵阳,SZX,深圳
ZH,ZH4611,NDG,齐齐哈尔,PEK,北京
ZH,ZH4611,NGB,宁波,CTU,成都
ZH,ZH4611,NGB,宁波,PEK,北京
ZH,ZH4611,NKG,南京,CAN,广州
ZH,ZH4611,NKG,南京,CGQ,长春
ZH,ZH4611,NKG,南京,CKG,重庆
ZH,ZH4611,NKG,南京,CSX,长沙
ZH,ZH4611,NKG,南京,CTU,成都
ZH,ZH4611,NKG,南京,DLC,大连
ZH,ZH4611,NKG,南京,FOC,福州
ZH,ZH4611,NKG,南京,HAK,海口
ZH,ZH4611,NKG,南京,KMG,昆明
ZH,ZH4611,NKG,南京,KWE,贵阳
ZH,ZH4611,NKG,南京,KWL,桂林
ZH,ZH4611,NKG,南京,NNG,南宁
ZH,ZH4611,NKG,南京,PEK,北京
ZH,ZH4611,NKG,南京,SHE,沈阳
ZH,ZH4611,NKG,南京,SZX,深圳
ZH,ZH4611,NKG,南京,XIY,西安
ZH,ZH4611,NKG,南京,XMN,厦门
ZH,ZH4611,NKG,南京,YNT,烟台
ZH,ZH4611,NNG,南宁,CAN,广州
ZH,ZH4611,NNG,南宁,CGO,郑州
ZH,ZH4611,NNG,南宁,CSX,长沙
ZH,ZH4611,NNG,南宁,CTU,成都
ZH,ZH4611,NNG,南宁,FOC,福州
ZH,ZH4611,NNG,南宁,HGH,杭州
ZH,ZH4611,NNG,南宁,KMG,昆明
ZH,ZH4611,NNG,南宁,NKG,南京
ZH,ZH4611,NNG,南宁,PEK,北京
ZH,ZH4611,NNG,南宁,SYX,三亚
ZH,ZH4611,NNG,南宁,SZX,深圳
ZH,ZH4611,NNG,南宁,WUH,武汉
ZH,ZH4611,NNG,南宁,XIY,西安
ZH,ZH4611,NNG,南宁,XMN,厦门
ZH,ZH4611,NNG,南宁,ZUH,珠海
ZH,ZH4611,PEK,北京,BAV,包头
ZH,ZH4611,PEK,北京,BHY,北海
ZH,ZH4611,PEK,北京,CAN,广州
ZH,ZH4611,PEK,北京,CGO,郑州
ZH,ZH4611,PEK,北京,CGQ,长春
ZH,ZH4611,PEK,北京,CHG,朝阳
ZH,ZH4611,PEK,北京,CIF,赤峰
ZH,ZH4611,PEK,北京,CKG,重庆
ZH,ZH4611,PEK,北京,CSX,长沙
ZH,ZH4611,PEK,北京,CTU,成都
ZH,ZH4611,PEK,北京,CZX,常州
ZH,ZH4611,PEK,北京,DAT,大同
ZH,ZH4611,PEK,北京,DDG,丹东
ZH,ZH4611,PEK,北京,DLC,大连
ZH,ZH4611,PEK,北京,DQA,大庆
ZH,ZH4611,PEK,北京,DSN,鄂尔多斯
ZH,ZH4611,PEK,北京,DYG,张家界
ZH,ZH4611,PEK,北京,FOC,福州
ZH,ZH4611,PEK,北京,FUG,阜阳
ZH,ZH4611,PEK,北京,GYS,广元
ZH,ZH4611,PEK,北京,HAK,海口
ZH,ZH4611,PEK,北京,HET,呼和浩特
ZH,ZH4611,PEK,北京,HFE,合肥
ZH,ZH4611,PEK,北京,HGH,杭州
ZH,ZH4611,PEK,北京,HLD,海拉尔
ZH,ZH4611,PEK,北京,HLH,乌兰浩特
ZH,ZH4611,PEK,北京,HMI,哈密
ZH,ZH4611,PEK,北京,HRB,哈尔滨
ZH,ZH4611,PEK,北京,HYN,黄岩
ZH,ZH4611,PEK,北京,JDZ,景德镇
ZH,ZH4611,PEK,北京,JGS,吉安
ZH,ZH4611,PEK,北京,JMU,佳木斯
ZH,ZH4611,PEK,北京,KHN,南昌
ZH,ZH4611,PEK,北京,KMG,昆明
ZH,ZH4611,PEK,北京,KOW,赣州
ZH,ZH4611,PEK,北京,KWE,贵阳
ZH,ZH4611,PEK,北京,KWL,桂林
ZH,ZH4611,PEK,北京,LHW,兰州
ZH,ZH4611,PEK,北京,LJG,丽江
ZH,ZH4611,PEK,北京,LXA,拉萨
ZH,ZH4611,PEK,北京,LZH,柳州
ZH,ZH4611,PEK,北京,MDG,牡丹江
ZH,ZH4611,PEK,北京,MIG,绵阳
ZH,ZH4611,PEK,北京,NDG,齐齐哈尔
ZH,ZH4611,PEK,北京,NGB,宁波
ZH,ZH4611,PEK,北京,NKG,南京
ZH,ZH4611,PEK,北京,NNG,南宁
ZH,ZH4611,PEK,北京,PVG,上海
ZH,ZH4611,PEK,北京,RLK,巴彦淖尔
ZH,ZH4611,PEK,北京,SHA,上海
ZH,ZH4611,PEK,北京,SHE,沈阳
ZH,ZH4611,PEK,北京,SWA,汕头
ZH,ZH4611,PEK,北京,SYX,三亚
ZH,ZH4611,PEK,北京,SZX,深圳
ZH,ZH4611,PEK,北京,TAO,青岛
ZH,ZH4611,PEK,北京,TGO,通辽
ZH,ZH4611,PEK,北京,TXN,黄山
ZH,ZH4611,PEK,北京,TYN,太原
ZH,ZH4611,PEK,北京,URC,乌鲁木齐
ZH,ZH4611,PEK,北京,WNZ,温州
ZH,ZH4611,PEK,北京,WUA,乌海
ZH,ZH4611,PEK,北京,WUH,武汉
ZH,ZH4611,PEK,北京,WUX,无锡
ZH,ZH4611,PEK,北京,XFN,襄阳
ZH,ZH4611,PEK,北京,XIL,锡林浩特
ZH,ZH4611,PEK,北京,XIY,西安
ZH,ZH4611,PEK,北京,XMN,厦门
ZH,ZH4611,PEK,北京,XNN,西宁
ZH,ZH4611,PEK,北京,YBP,宜宾
ZH,ZH4611,PEK,北京,YCU,运城
ZH,ZH4611,PEK,北京,YIC,宜春
ZH,ZH4611,PEK,北京,YIH,宜昌
ZH,ZH4611,PEK,北京,YIW,义乌
ZH,ZH4611,PEK,北京,YNJ,延吉
ZH,ZH4611,PEK,北京,YNT,烟台
ZH,ZH4611,PEK,北京,YNZ,盐城
ZH,ZH4611,PEK,北京,YTY,扬州
ZH,ZH4611,PEK,北京,ZHA,湛江
ZH,ZH4611,PEK,北京,ZUH,珠海
ZH,ZH4611,PEK,北京,ZYI,遵义
ZH,ZH4611,PVG,上海,CAN,广州
ZH,ZH4611,PVG,上海,CKG,重庆
ZH,ZH4611,PVG,上海,CTU,成都
ZH,ZH4611,PVG,上海,DLC,大连
ZH,ZH4611,PVG,上海,HET,呼和浩特
ZH,ZH4611,PVG,上海,JJN,泉州
ZH,ZH4611,PVG,上海,JZH,九寨沟
ZH,ZH4611,PVG,上海,KHN,南昌
ZH,ZH4611,PVG,上海,KMG,昆明
ZH,ZH4611,PVG,上海,KWE,贵阳
ZH,ZH4611,PVG,上海,KWL,桂林
ZH,ZH4611,PVG,上海,PEK,北京
ZH,ZH4611,PVG,上海,SZX,深圳
ZH,ZH4611,PVG,上海,WNZ,温州
ZH,ZH4611,PVG,上海,XIY,西安
